Id,Name,English,Source,Descriptor,School,Alchemist,AntiPaladin,Bard,Cleric,Druid,Inquisitor,Summoner,Magus,Oracle,Paladin,Ranger,Witch,Wizard,Components,Range,Target,CastingTime,Summary,FrUrl,EnUrl
ice-storm,Tempête de grêle,Ice Storm,,Cold,Evocation,,,,,4,,,4,,,,4,4,"Verbal, Somatic, FocusOrDivineFocus",Long,"cylindre (6 m de rayon, 12 m de haut)",SimpleAction,5d6 points de dégâts dans un cylindre de 12 m de diamètre.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tempête de grêle.ashx,http://paizo.com/pathfinderRPG/prd/spells/iceStorm#ice-storm
sleet-storm,Tempête de neige,Sleet Storm,,Cold,Conjuration,,,,,3,,3,3,,,,3,3,"Verbal, Somatic, FocusOrDivineFocus",Long,cylindre (12 m de rayon sur 6 m de haut),SimpleAction,Réduit la visibilité et gêne les déplacements.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tempête de neige.ashx,http://paizo.com/pathfinderRPG/prd/spells/sleetStorm#sleet-storm
plague-storm,Tempête de peste,Plague Storm,um,"Evil, Disease",Necromancy,,,,6,6,,,,,,,6,7,"Verbal, Somatic",Medium,un nuage de 6 m (4 c) de rayon et 6 m (4 c) de haut,SimpleAction,Un nuage infecte les créatures comme contagion.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tempête de peste.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/plagueStorm.html#_plague-storm
storm-of-vengeance,Tempête vengeresse,Storm Of Vengeance,,None,Conjuration,,,,9,9,,,,,,,9,,"Verbal, Somatic",Long,nuage de 108 m de rayon,1 Round,"Tempête mêlant acide, éclairs et grêlons.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tempête vengeresse.ashx,http://paizo.com/pathfinderRPG/prd/spells/stormOfVengeance#storm-of-vengeance
volcanic-storm,Tempête volcanique,Volcanic Storm,um,Fire,Evocation,,,,,4,,,,,,,4,4,"Verbal, Somatic, FocusOrDivineFocus",Long,"cylindre (6 m (4 c) de rayon, 12 m (8 c) de haut)",SimpleAction,Des rochers brûlants infligent 5d6 points de dégâts.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tempête volcanique.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/volcanicStorm.html#_volcanic-storm
unholy-blight,Ténèbres maudites,Unholy Blight,,Evil,Evocation,,,,4,,4,,,,,,,,"Verbal, Somatic",Medium,étendue de 6 m de rayon,SimpleAction,Blesse les créatures Bonnes (1d8 pts de dégâts/2 niveaux) et les rend malades.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Ténèbres maudites.ashx,http://paizo.com/pathfinderRPG/prd/spells/unholyBlight#unholy-blight
deeper-darkness,Ténèbres profondes,Deeper Darkness,,Darkness,Evocation,,3,,3,,3,,,,,,,,"Verbal, FocusOrDivineFocus",Touch,objet touché,SimpleAction,Ténèbres surnaturelles sur 18 m de rayon.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Ténèbres profondes.ashx,http://paizo.com/pathfinderRPG/prd/spells/deeperDarkness#deeper-darkness
darkness,Ténèbres,Darkness,,Darkness,Evocation,,2,2,2,,2,,2,,,,,2,"Verbal, FocusOrDivineFocus",Touch,objet touché,SimpleAction,Obscurité surnaturelle sur 6 m de rayon.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Ténèbres.ashx,http://paizo.com/pathfinderRPG/prd/spells/darkness#darkness
black-tentacles,Tentacules noirs,Black Tentacles,,None,Conjuration,,,,,,,3,4,,,,4,4,"Verbal, Somatic, Material",Medium,étendue de 6 m de rayon,SimpleAction,"Tentacules attaquant les créatures dans un rayon de 4,50 m.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tentacules noirs.ashx,http://paizo.com/pathfinderRPG/prd/spells/blackTentacles#black-tentacles
hallucinatory-terrain,Terrain hallucinatoire,Hallucinatory Terrain,,None,Illusion,,,4,,,,,,,,,,4,"Verbal, Somatic, Material",Long,1 cube de 9 m (6 c) de côté/niveau (F),10 Minute,"Transforme un type de terrain en un autre (champ en forêt, etc.).",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Terrain hallucinatoire.ashx,http://paizo.com/pathfinderRPG/prd/spells/hallucinatoryTerrain#hallucinatory-terrain
cursed-earth,Terre maudite,Cursed Earth,um,None,Necromancy,,,,9,,,,,,,,9,9,"Verbal, Somatic, Material",Touch,"rayon de 1,5 km à partir du point touché",10 Minute,"Les plantes meurent, les créatures vivantes tombent malades ou les créatures mortes se relèvent comme zombis.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Terre maudite.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/cursedEarth.html#_cursed-earth
fear,Terreur,Fear,,"Fear, MindAffecting, Emotion",Necromancy,,4,3,,,4,,,,,,4,4,"Verbal, Somatic, Material",6 Squares,rayonnement en forme de cône,SimpleAction,Les sujets fuient pendant 1 round/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Terreur.ashx,http://paizo.com/pathfinderRPG/prd/spells/fear#fear
terrible-remorse,Terrible remord,Terrible Remorse,um,"MindAffecting, Emotion",Enchantment,,,3,4,,3,,,,,,,4,"Verbal, Somatic",Close,une créature vivante,SimpleAction,La créature est obligée de se blesser.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Terrible remord.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/terribleRemorse.html#_terrible-remorse
illusory-script,Texte illusoire,Illusory Script,,MindAffecting,Illusion,,,3,,,,,,,,,,3,"Verbal, Somatic, Material",Touch,1 objet touché de 5 kg maximum,1 minute par page,Seul le sujet parvient à le déchiffrer.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Texte illusoire.ashx,http://paizo.com/pathfinderRPG/prd/spells/illusoryScript#illusory-script
flash-fire,Tir aveuglant,Flash Fire,uc,None,Transmutation,,,,,,,,,,,,3,3,"Verbal, Somatic, Focus",Close,une arme à feu,SimpleAction,Les munitions de l’arme ciblée créent un éclair qui aveugle le tireur et ceux qui l’entourent.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tir aveuglant.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/flashFire.html
energy-siege-shot-greater,Tir d'énergie à l'arme de siège supérieur,"Energy Siege Shot, Greater",uc,None,Evocation,,,,,,,6,,,,,,6,"Verbal, Somatic, Focus",Close,un engin de siège de n'importe quelle taille,10 Minute,Comme  tir d’énergie à l’arme de siège mais affecte un engin de n’importe quelle taille.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tir dénergie à larme de siège supérieur.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/energySiegeShot.html
energy-siege-shot,Tir d'énergie à l'arme de siège,Energy Siege Shot,uc,None,Evocation,,,,,,,5,,,,,,5,"Verbal, Somatic, Focus",Close,un engin de siège G,10 Minute,Un engin de siège G inflige le type de dégâts d’énergie choisi par le personnage et provoque des effets supplémentaires en fonction.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tir dénergie à larme de siège.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/energySiegeShot.html
longshot,Tir longue distance,Longshot,uc,None,Transmutation,1,1,,,,1,,1,,1,1,,1,"Verbal, Somatic, FocusOrDivineFocus",Personal,lanceur de sorts,SimpleAction,Bonus de +3 m au facteur de portée de toutes les armes à distance.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tir longue distance.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/longshot.html
ricochet-shot,Tir par ricochet,Ricochet Shot,uc,None,Evocation,,,,,,,,,,,2,,2,"Verbal, Somatic, Focus",Close,une arme à projectile,SimpleAction,L’arme à projectile touchée donne la propriété ricochet à ses munitions.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tir par ricochet.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/ricochetShot.html
web,Toile d'araignée,Web,,None,Conjuration,,,,,,,,2,,,,2,2,"Verbal, Somatic, Material",Medium,toiles d’araignée dans une étendue de 6 m de rayon,SimpleAction,Toiles gluantes dans un rayon de 6 m.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Toile daraignée.ashx,http://paizo.com/pathfinderRPG/prd/spells/web#web
phantasmal-web,Toile fantasmagorique,Phantasmal Web,apg,MindAffecting,Illusion,,,5,,,,,,,,,,5,"Verbal, Somatic",Medium,"une créature/niveau, qui doivent se trouver à moins de 9 m (6 c) les unes des autres",SimpleAction,La cible est prise dans une toile d'araignée imaginaire.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Toile fantasmagorique.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/phantasmalWeb.html#_phantasmal-web
discovery-torch,Torche révélatrice,Discovery Torch,uc,Light,Evocation,,,2,3,,2,,,,,,,,"Verbal, Somatic",Touch,objet touché,1 Round,Les objets touchés émettent une vive lumière qui donne des bonus de Perception et de Psychologie.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Torche révélatrice.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/discoveryTorch.html
hydraulic-torrent,Torrent hydraulique,Hydraulic Torrent,apg,Water,Evocation,,,,,3,,,3,,,,,3,"Verbal, Somatic",12 Squares,ligne de 18 m (12 c),SimpleAction,Crée un torrent d'eau qui renverse toutes les créatures qui se trouvent sur son passage.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Torrent hydraulique.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/hydraulicTorrent.html#_hydraulic-torrent
allfood,Tout se mange,Allfood,apg,None,Transmutation,,,,,,,,,,,2,,,"Verbal, Somatic, Material",Touch,"objet touché qui pèse jusqu'à 0,5 kg/niveau",SimpleAction,"Transforme les objets de moins de 2,5 kg en nourriture.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tout se mange.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/allfood.html#_allfood
euphoric-tranquility,Tranquillité euphorique,Euphoric Tranquility,apg,"MindAffecting, Emotion",Enchantment,,,6,8,8,,,,,,,,8,"Verbal, Somatic, FocusOrDivineFocus",Touch,créature touchée,SimpleAction,Rend une unique créature pacifique et amicale.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tranquillité euphorique.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/euphoricTranquility.html#_euphoric-tranquility
imbue-with-spell-ability,Transfert de sorts,Imbue With Spell Ability,,None,Evocation,,,,4,,,,,,,,,,"Verbal, Somatic, DivineFocus",Touch,créature touchée (voir description),10 Minute,Transfère des sorts du PJ au sujet.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transfert de sorts.ashx,http://paizo.com/pathfinderRPG/prd/spells/imbueWithSpellAbility#imbue-with-spell-ability
divine-transfer,Transfert divin,Divine Transfer,apg,None,Necromancy,,,,,,,,,,3,,,,"Verbal, Somatic",Touch,créature vivante touchée,SimpleAction,Transfert des points de vie et donne une RD/Mal à une créature.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transfert divin.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/divineTransfer.html#_divine-transfer
masterwork-transformation,Transformation de maître,Masterwork Transformation,um,None,Transmutation,,,2,2,2,,,,,,,2,2,"Verbal, Somatic, Material",Touch,"une arme, une armure, un bouclier, un outil ou une trousse touchée",1 Hour,Transforme un objet ordinaire en objet de maître.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transformation de maître.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/masterworkTransformation.html#_masterwork-transformation
transformation,Transformation martiale,Transformation,,None,Transmutation,,,,,,,,,,,,6,6,"Verbal, Somatic, Material",Personal,le jeteur de sorts,SimpleAction,Le PJ gagne des bonus au combat.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transformation martiale.ashx,http://paizo.com/pathfinderRPG/prd/spells/transformation#transformation
resurgent-transformation,Transformation résurgente,Resurgent Transformation,apg,None,Conjuration,5,,,,,,,,,,,,,"Verbal, Somatic, Material",Personal,lanceur de sorts,SimpleAction,"Quand le personnage frôle la mort, il bénéficie d'un regain d'énergie.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transformation résurgente.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/resurgentTransformation.html#_resurgent-transformation
transmogrify,Transformation,Transmogrify,apg,None,Transmutation,,,,,,,4,6,,,,,,"Verbal, Somatic, Material",Touch,eidolon du lanceur de sorts,1 Hour,Change les évolutions de l'eidolon.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transformation.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/transmogrify.html#_transmogrify
alchemical-allocation,Transmission alchimique,Alchemical Allocation,apg,None,Transmutation,2,,,,,,,,,,,,,Somatic,Personal,le lanceur de sorts,SimpleAction,Bénéficie des effets d'une potion sans la boire.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmission alchimique.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/alchemicalAllocation.html#_alchemical-allocation
transmute-mud-to-rock,Transmutation de la boue en pierre,Transmute Mud To Rock,,None,Transmutation,,,,,5,,,,,,,,5,"Verbal, Somatic, FocusOrDivineFocus",Medium,jusqu’à 2 cubes de 3 m d’arête/niveau (F),SimpleAction,Affecte deux cubes de 3 m d'arête/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation de la boue en pierre.ashx,http://paizo.com/pathfinderRPG/prd/spells/transmuteMudToRock#transmute-mud-to-rock
transmute-rock-to-mud,Transmutation de la pierre en boue,Transmute Rock To Mud,,None,Transmutation,,,,,5,,,,,,,,5,"Verbal, Somatic, FocusOrDivineFocus",Medium,jusqu’à 2 cubes de 3 m d’arête/niveau (F),SimpleAction,Affecte deux cubes de 3 m d'arête/niveau.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation de la pierre en boue.ashx,http://paizo.com/pathfinderRPG/prd/spells/transmuteRockToMud#transmute-rock-to-mud
stone-to-flesh,Transmutation de la pierre en chair,Stone To Flesh,,None,Transmutation,,,,,,,,6,,,,6,6,"Verbal, Somatic, Material",Medium,1 créature pétrifiée ou 1 cylindre de pierre faisant jusqu’à 3 m de long et entre 30 et 90 cm de diamètre,SimpleAction,Ramène une créature pétrifiée à la vie.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation de la pierre en chair.ashx,http://paizo.com/pathfinderRPG/prd/spells/stoneToFlesh#stone-to-flesh
transmute-potion-to-poison,Transmutation de potion en poison,Transmute Potion to Poison,apg,Poison,Transmutation,2,,,,,,,,,,,,,Verbal,Personal,lanceur de sorts,SimpleAction,Crache du poison sur une arme après avoir bu une potion.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation de potion en poison.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/transmutePotionToPoison.html#_transmute-potion-to-poison
transmute-metal-to-wood,Transmutation du métal en bois,Transmute Metal To Wood,,None,Transmutation,,,,,7,,,,,,,,,"Verbal, Somatic, DivineFocus",Long,tous les objets métalliques pris dans un rayonnement de 12 m de rayon,SimpleAction,Affecte tout métal à moins de 12 m.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation du métal en bois.ashx,http://paizo.com/pathfinderRPG/prd/spells/transmuteMetalToWood#transmute-metal-to-wood
transmute-blood-to-acid,Transmutation du sang en acide,Transmute Blood to Acid,um,"Acid, Pain",Transmutation,,,,,,,,,,,,,9,"Verbal, Somatic, Material",Close,une créature vivante,SimpleAction,La cible reçoit des dégâts d'acide à chaque round et ses assaillants en reçoivent aussi.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Transmutation du sang en acide.ashx,http://paizo.com/pathfinderRPG/prd/ultimateMagic/spells/transmuteBloodToAcid.html#_transmute-blood-to-acid
follow-aura,Traquer l'aura,Follow Aura,apg,"Chaotic, Evil, Good, Lawful",Divination,,,,,,2,,,,,,,,"Verbal, Somatic, DivineFocus",Personal,lanceur de sorts,SimpleAction,Permet de suivre la piste laissée par l'aura d'un alignement.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Traquer laura.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/followAura.html#_follow-aura
shadow-walk,Traversée des ombres,Shadow Walk,,Shadow,Illusion,6,,5,,,,,,,,,,6,"Verbal, Somatic",Touch,jusqu’à 1 créature touchée/niveau,SimpleAction,Permet de voyager plus rapidement.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Traversée des ombres.ashx,http://paizo.com/pathfinderRPG/prd/spells/shadowWalk#shadow-walk
walk-through-space,Traverser l'espace,Walk through Space,uc,None,Conjuration,6,,,,,,6,6,,,,7,7,"Verbal, Somatic, Focus",Personal,lanceur de sorts,SimpleAction,Le personnage peut dépenser une action de mouvement pour se téléporter à 9 m de sa position ou pour se relever sans provoquer d’attaque d’opportunité alors qu’il était à terre.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Traverser lespace.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/walkThroughSpace.html
stumble-gap,Trébucher dans un trou,Stumble Gap,apg,None,Conjuration,,,,,,,,,,,,,1,"Verbal, Somatic, Focus",Close,voir texte,SimpleAction,Petits trous pour faire trébucher une créature.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Trébucher dans un trou.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/stumbleGap.html#_stumble-gap
earthquake,Tremblement de terre,Earthquake,,None,Evocation,,,,8,8,,,,,,,,,"Verbal, Somatic, DivineFocus",Long,étendue de 24 m de rayon (F),SimpleAction,"Secousse sismique dans un rayon de 1,50 m/niveau.",http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tremblement de terre.ashx,http://paizo.com/pathfinderRPG/prd/spells/earthquake#earthquake
threefold-aspect,Triple aspect,Threefold Aspect,apg,None,Transmutation,,,,,5,,,,,,,4,,"Verbal, Focus",Personal,lanceur de sorts,SimpleAction,Le personnage paraît plus jeune ou plus âgé.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Triple aspect.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/threefoldAspect.html#_threefold-aspect
memory-lapse,Trou de mémoire,Memory Lapse,apg,MindAffecting,Enchantment,,,1,,,,,,,,,,1,"Verbal, Somatic",Close,une créature vivante,SimpleAction,Le sujet oublie les évènements qui se sont déroulés depuis le dernier tour.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Trou de mémoire.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/memoryLapse.html#_memory-lapse
find-quarry,Trouver la proie,Find Quarry,uc,None,Divination,,,,,,4,,,,,4,,,"Verbal, Somatic, DivineFocus",Personal,lanceur de sorts,SimpleAction,Le personnage sent si une créature donnée se trouve dans un rayon de 30 km.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Trouver la proie.ashx,http://paizo.com/pathfinderRPG/prd/ultimateCombat/spells/findQuarry.html
tsunami,Tsunami,Tsunami,apg,Water,Conjuration,,,,,9,,,,,,,,9,"Verbal, Somatic",Long,"vague de 3 m (2 c) de profondeur, de 3 m (2 c) de large/niveau et de 60 cm de haut/niveau",SimpleAction,Une vague gigantesque abîme et balaye tout ce qui se trouve sur son passage.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Tsunami.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/tsunami.html#_tsunami
world-wave,Vague mondiale,World Wave,apg,"Earth, Water",Transmutation,,,,,9,,,,,,,,9,"Verbal, Somatic, DivineFocus",voir description,voir description,SimpleAction,Une vague d'eau ou de terre emporte le personnage sur une grande distance.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Vague mondiale.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/worldWave.html#_world-wave
slipstream,Vague,Slipstream,apg,Water,Conjuration,,,,,2,,,,,,2,,2,"Verbal, Somatic, FocusOrDivineFocus",Touch,créature touchée,SimpleAction,Une vague augmente la vitesse de la créature.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Vague.ashx,http://paizo.com/pathfinderRPG/prd/advanced/spells/slipstream.html#_slipstream
waves-of-fatigue,Vagues de fatigue,Waves Of Fatigue,,None,Necromancy,,,,,,,,,,,,5,5,"Verbal, Somatic",6 Squares,rayonnement en forme de cône,SimpleAction,Plusieurs cibles sont fatiguées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Vagues de fatigue.ashx,http://paizo.com/pathfinderRPG/prd/spells/wavesOfFatigue#waves-of-fatigue
waves-of-exhaustion,Vagues d'épuisement,Waves Of Exhaustion,,None,Necromancy,,,,,,,,,,,,7,7,"Verbal, Somatic",12 Squares,rayonnement en forme de cône,SimpleAction,Plusieurs cibles sont épuisées.,http://www.pathfinder-fr.org/Wiki/Pathfinder-RPG.Vagues dépuisement.ashx,http://paizo.com/pathfinderRPG/prd/spells/wavesOfExhaustion#waves-of-exhaustion
